"sistema","codigo_reservatorio","reservatorio","res_latitude","res_longitude","municipio","codigo_municipio_ibge","estado_nome","estado_sigla","rio","sub_bacia","bacia"
"sin",19149,"PASSO SAO JOAO",-28.141715,-55.052446,"ROQUE GONZALES",4316303,"Rio Grande do Sul","RS","RIO IJUÍ","IJUÍ","URUGUAI"
"sin",19150,"SIMPLICIO",-21.9213888888889,-42.7897222222222,"ALÉM PARAÍBA",3101508,"Minas Gerais","MG","RIO PARAÍBA DO SUL",NA,"PB.SUL"
"sin",19150,"SIMPLICIO",-21.9213888888889,-42.7897222222222,"CHIADOR",3116209,"Minas Gerais","MG","RIO PARAÍBA DO SUL",NA,"PB.SUL"
"sin",19151,"STO ANTONIO DO JARI",-0.8675,-52.4055555555556,"LARANJAL DO JARI",1600279,"Amapá","AP","RIO JARI","JARI","AMAZONAS"
"sin",19151,"STO ANTONIO DO JARI",-0.8675,-52.4055555555556,"ALMEIRIM",1500503,"Pará","PA","RIO JARI","JARI","AMAZONAS"
"sin",19152,"BELO MONTE",-3.12638888888889,-51.775,"ALTAMIRA",1500602,"Pará","PA","RIO XINGÚ","XINGÚ","AMAZONAS"
"sin",19153,"CACHOEIRA CALDEIRAO",0.852777778,-51.29666,"FERREIRA GOMES",1600238,"Amapá","AP","RIO ARAGUARI","ARAGUARI","ARAGUARI"
"sin",19154,"COLIDER",-10.9755555555556,-55.7633333333333,"NOVA CANAÃ DO NORTE",5106216,"Mato Grosso","MT","RIO TELES PIRES","TELES PIRES","AMAZONAS"
"sin",19155,"ITIQUIRA II",-17.0816666666667,-54.9025,"ITIQUIRA",5104609,"Mato Grosso","MT","RIO ITIQUIRA","S. LOURENÇO","PARAGUAI"
"sin",19156,"PIMENTAL",-3.434697,-51.914302,"VITÓRIA DO XINGU",1508357,"Pará","PA","RIO XINGÚ","XINGÚ","AMAZONAS"
"sin",19157,"SAO DOMINGOS",-20.0836111111111,-53.1747222222222,"ÁGUA CLARA",5000203,"Mato Grosso do Sul","MS","RIO VERDE","PARANAÍBA","PARANÁ"
"sin",19158,"SAO MANOEL",-9.18944444444444,-57.0527777777778,"APIACÁS",5100805,"Mato Grosso","MT","RIO TELES PIRES","TELES PIRES","AMAZONAS"
"sin",19160,"TELES PIRES",-9.351,-56.7775,"PARANAITA",5106299,"Mato Grosso","MT","RIO TELES PIRES","TELES PIRES","AMAZONAS"
"sin",19161,"SANTONIO CM",-19.16554,-42.775153,"BRAÚNAS",3108800,"Minas Gerais","MG","RIO SANTO ANTÔNIO","STO.ANTÔNIO","DOCE"
"sin",19162,"SINOP",-11.279173,-55.447002,"Cláudia / Itaúbas",NA,"Mato Grosso","MT","RIO TELES PIRES","TELES PIRES","AMAZONAS"
"sin",19163,"BAIXO IGUAÇU",-25.505885,-53.673733,"Capanema",4104501,"Paraná","PR","RIO IGUAÇU","IGUAÇU","PARANÁ"
"cantareira",29001,"JAGUARI-JACAREÍ",-22.92461389,-46.42702778,"VARGEM",3556354,"São Paulo","SP","RIO JAGUARI/RIO JACAREÍ","PIRACICABA","PIRACICABA"
"cantareira",29002,"CACHOEIRA",-23.05105556,-46.31999444,"PIRACAIA",3538600,"São Paulo","SP","RIO DA CACHOEIRA","PIRACICABA","PIRACICABA"
"cantareira",29003,"ATIBAINHA",-23.17574167,-46.39363889,"NAZARÉ PAULISTA",3532405,"São Paulo","SP","RIO ATIBAINHA","PIRACICABA","PIRACICABA"
"cantareira",29004,"PAIVA CASTRO",-23.32999444,-46.67953333,"FRANCO DA ROCHA",3516408,"São Paulo","SP","RIO JUQUERI","JUNDIAÍ","JUNDIAÍ"
"distrito_federal",40001,"DESCOBERTO",-15.778419,-48.231858,"BRASÍLIA",5300108,"Distrito Federal","DF","RIO DESCOBERTO",NA,NA
"distrito_federal",40002,"SANTA MARIA",-15.668107,-47.953979,"BRASÍLIA",5300108,"Distrito Federal","DF","LAGO SANTA MARIA",NA,NA
"distrito_federal",40003,"LAGO PARANOÁ",-15.80009,-47.784948,"BRASÍLIA",5300108,"Distrito Federal","DF","LAGO PARANOÁ",NA,NA
"paraopeba",50001,"RIO MANSO",-20.14532,-44.256469,"BRUMADINHO",3109006,"Minas Gerais","MG","RIO MANSO",NA,NA
"paraopeba",50002,"VARGEM DAS FLORES",-19.918467,-44.16969,"BETIM",3106705,"Minas Gerais","MG","RIBEIRÃO BETIM",NA,NA
"paraopeba",50003,"SERRA AZUL",-19.972564,-44.343604,"JUATUBA",3136652,"Minas Gerais","MG","RIBEIRÃO SERRA AZUL",NA,NA
